Case ID,Interaction ID,Channel Type,Subject,Reason,Type,Open Date,Closed Date,Case Status,Neighbourhood,Ward,Geometry
3afdf6c733106e2500ad94845e20c86481ab02ff238f177552ba8d498dd4042d,101013376684,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/29/2020 12:35:00 PM,10/27/2020 01:09:00 PM,Closed,Inkster-Faraday,Mynarski,POINT (-97.149637990438 49.92328767421)
3b40c2e6fad729b6e21d74214a7d3cc298761f066dd438ddf692d279900435f3,101007301596,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/23/2014 02:56:00 PM,07/21/2014 02:33:13 PM,Closed,Garden City,Old Kildonan,POINT (-97.148516760635 49.941125543814)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009572838,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.117872456029 49.880857844867)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009572852,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.11636426498 49.881178756488)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009501688,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.115915050235 49.88055320011)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009572884,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.1157183812 49.881173998156)
3d644688ac3e9abb4d48b6cdd3bd57cd8ab9fe79b36fd1847d90a28eeeab940f,101011439104,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/01/2018 03:32:00 PM,06/06/2018 03:49:58 PM,Closed,Sir John Franklin,River Heights - Fort Garry,POINT (-97.196983355547 49.874780785852)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009543281,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.115726710365 49.880696189401)
3d5e4f98a44669bedb633a8e47f83d81e0e671eb5014bffa929a1628827ebaff,101009543285,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2016 11:33:00 AM,08/04/2016 08:39:45 AM,Closed,Norwood East,St. Boniface,POINT (-97.116138239897 49.88058631791)
4028a154e0483eed41ace68ca8252d70ec54df0c0c5888db127d10113a0589f7,101007250216,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/07/2014 07:17:00 PM,05/14/2014 08:09:42 PM,Closed,,,
40f6656736e167f26929396f0687253dab83e4ee91dcb1b04bdc85dc83350742,101012590590,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/30/2019 08:14:00 AM,09/04/2019 03:30:00 PM,Closed,Marlton,Charleswood - Tuxedo - Westwood,POINT (-97.2704386304 49.862728250348)
41f59ba9422d9aa4662538dd7dc904c5e7c3d926c320ce12b1ecf4c6667b0f2b,101008510229,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/01/2015 02:04:00 PM,06/02/2015 11:58:07 AM,Closed,Island Lakes,St. Boniface,POINT (-97.073458214836 49.836740662043)
42777d3399c6f9c507a27eac50c8877a2fcca2c07107b6f78846523251388e04,101013566645,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/18/2020 10:12:00 AM,10/27/2020 01:09:00 PM,Closed,Amber Trails,Old Kildonan,POINT (-97.184272229845 49.969923830486)
441479871fe0191b9bb9019a269ac3dfd6299e78c9b5727da7742ff8178fd00e,101007579730,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/20/2014 07:07:00 PM,08/21/2014 11:19:05 AM,Closed,Buchanan,St. James,POINT (-97.317124996228 49.896278078454)
44db873aceffe05d93ef3a6c95e1aa20cfbf0a873d0499fbbd80a388b3fcf2f5,101013364791,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/24/2020 02:47:00 PM,07/14/2020 09:03:00 AM,Closed,Roslyn,Fort Rouge - East Fort Garry,POINT (-97.152834485861 49.873777084603)
471c9c55c3989f947d2a7b314784deef83fff12786d664630f6c167875828cfb,101011431090,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/29/2018 03:36:00 PM,06/22/2018 11:07:22 AM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.103473756379 49.807196134885)
470b0d86cfc15ec8443b03e7a21bf165dd4fa522d60b3589dba1577cd2cccc38,101012493616,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2019 07:50:00 PM,11/04/2020 01:52:00 PM,Closed,Lord Roberts,Fort Rouge - East Fort Garry,POINT (-97.138165586044 49.860738036976)
486097e9be795ffa472ca4b8aed12c9fb606947bdfcf21c92e54157be94bb899,101008397028,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/27/2015 03:06:00 PM,04/28/2015 03:43:14 PM,Closed,King Edward,St. James,POINT (-97.21974235317 49.880335115048)
490029ce5a806f45b5362ea5e8d10a7e1e09974b621ea3f036169a16e09662ca,101012766310,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2019 10:34:00 AM,11/03/2020 02:44:00 PM,Closed,Grassie,Transcona,POINT (-97.040726114078 49.917776415641)
490029ce5a806f45b5362ea5e8d10a7e1e09974b621ea3f036169a16e09662ca,101012766301,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2019 10:34:00 AM,11/03/2020 02:44:00 PM,Closed,Grassie,Transcona,POINT (-97.040687447418 49.91802377395)
490029ce5a806f45b5362ea5e8d10a7e1e09974b621ea3f036169a16e09662ca,101012766296,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2019 10:34:00 AM,11/03/2020 02:44:00 PM,Closed,Grassie,Transcona,POINT (-97.039197724916 49.917732242646)
48f6648726033f8a73cd678df496ebb57092e14b23aafce3f8c8fe4fa11a9a34,101007516687,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2014 10:25:00 AM,09/12/2014 03:50:26 PM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.099939174832 49.801265514904)
490029ce5a806f45b5362ea5e8d10a7e1e09974b621ea3f036169a16e09662ca,101012713992,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/08/2019 10:34:00 AM,11/03/2020 02:44:00 PM,Closed,Grassie,Transcona,POINT (-97.040899817897 49.917315715184)
4a2af94aa4551c16c76b4a08681f5bd1eac1ef4b6c93e925862e88ed979bcf8d,101010678523,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/25/2017 08:33:00 AM,07/26/2017 11:30:46 AM,Closed,Mandalay West,Old Kildonan,POINT (-97.186408770913 49.951907756097)
4a2af94aa4551c16c76b4a08681f5bd1eac1ef4b6c93e925862e88ed979bcf8d,101010675350,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/25/2017 08:33:00 AM,07/26/2017 11:30:46 AM,Closed,Mandalay West,Old Kildonan,POINT (-97.185975018244 49.9510689235)
4a2af94aa4551c16c76b4a08681f5bd1eac1ef4b6c93e925862e88ed979bcf8d,101010678522,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/25/2017 08:33:00 AM,07/26/2017 11:30:46 AM,Closed,Mandalay West,Old Kildonan,POINT (-97.186695568378 49.950587584369)
4c1800d6977073af8032096c96afc446150e67f84b4a2dd324c6035cc0e3611e,101007874535,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/23/2014 02:10:00 PM,11/24/2014 01:43:49 PM,Closed,Weston,Point Douglas,POINT (-97.174841714144 49.915101957929)
4c9c6f8268c19bdd4830178c42faacf913d5ebef305e1c1947617e871e6f6ae0,101013599546,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/04/2020 05:41:00 PM,10/05/2020 09:50:00 AM,Closed,Norwood West,St. Boniface,POINT (-97.131952936461 49.879544348518)
4e07447c8aeaec3a6c27998cf8944634cec26cf3d2fe9dec174671a6995868ae,101012566349,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/22/2019 03:21:00 PM,11/04/2020 01:51:00 PM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.218341801487 49.856257511868)
4f08d2216ae4a5c770a631d09df02fb70b743f68b253211c3111e8ddbc31480c,101006313377,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/27/2013 03:34:07 PM,08/28/2013 09:35:31 AM,Closed,Canterbury Park,Transcona,POINT (-96.963820612796 49.894261648818)
4f764854cade7180b618fb235b8a990e7924546521962129faffacd55c6ba5f2,101011643332,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/27/2018 10:06:00 PM,10/12/2018 09:32:13 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.151500955134 49.782762509593)
4f764854cade7180b618fb235b8a990e7924546521962129faffacd55c6ba5f2,101011693635,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/27/2018 10:06:00 PM,10/12/2018 09:32:13 AM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.151652415669 49.782940495339)
500f345ce287c61017180c55a13c4707be350bc9b3b0ec571a49fc3e74d6b9f0,101009991972,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,11/30/2016 01:09:00 PM,09/29/2017 12:28:08 PM,Closed,Niakwa Place,St. Boniface,POINT (-97.091419672216 49.857602664774)
508199d64df7296da233f35427761d226f1576bb952009d08deb7ff931a28553,101011297011,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/03/2018 04:12:00 PM,05/18/2018 11:53:00 AM,Closed,Waverley Heights,Waverley West,POINT (-97.168398649635 49.810323764126)
5176e8d8647540f0c2b65a714b4612fcfc9fc7e786d519a1edf88ccd9d83c086,101010508600,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/30/2017 06:39:00 PM,05/31/2017 10:27:18 AM,Closed,South Tuxedo,Charleswood - Tuxedo - Westwood,POINT (-97.215680877134 49.855602271921)
52b19ac8a0fae7a20c34efe0d6a5748f7b57514e8e52fbf3b39d1493c4d5fe63,101007573000,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/18/2014 05:38:00 PM,11/03/2014 02:04:08 PM,Closed,Transcona Yards,Transcona,POINT (-97.024798354966 49.89183120541)
53e7d7f5c4887efed3e3493e1f81659414f8277f218122efd711f200a157a7ac,101008934115,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/31/2015 05:16:00 PM,04/12/2017 11:30:26 AM,Closed,Valhalla,North Kildonan,POINT (-97.084581490069 49.948163260174)
544727f11abb802ed6fc3940ca78c363ba8a98b7455de22f8de29f38f69c1a44,101008650351,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/20/2015 01:18:00 PM,09/11/2015 03:18:22 PM,Closed,Fort Richmond,St. Norbert - Seine River,POINT (-97.144272192244 49.791880398037)
558d919698e929f5c2192168c130232b6a5275bdd2016d39ddfb07b7818db589,101007316942,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/28/2014 10:21:00 AM,07/14/2014 09:52:32 AM,Closed,Normand Park,St. Norbert - Seine River,POINT (-97.119751090775 49.80461253017)
55f8fa7f03d71ee3ed6a51524c78876c8fa153af2b0792a53a70aed92f77a7c3,101011352821,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/27/2018 10:51:00 AM,04/27/2018 01:34:44 PM,Closed,St. John's Park,Mynarski,POINT (-97.119791083546 49.921265015543)
5703f281510b68e1e08b2fed8e26e360a7f1d4f0e4d98d1513e152644d1d800b,101007304949,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/24/2014 01:12:00 PM,07/22/2014 02:18:50 PM,Closed,Sage Creek,St. Vital,POINT (-97.028212027943 49.825642652371)
57404923fd54a6f6b04039e58eb18d1ace4475f41699726393c54461883c5ea2,101012695149,Mobile,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/02/2019 08:42:00 AM,11/04/2020 01:50:00 PM,Closed,Westdale,Charleswood - Tuxedo - Westwood,POINT (-97.314176058314 49.849016708299)
57e85fb83e045be6573bc50db34542e0c8c6005f70a03a85b13ff2e2d69f1f53,101010759959,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/24/2017 06:37:00 PM,10/12/2018 11:08:29 AM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.054860264653 49.915177279367)
58b04ac3ba3408717f5b11d1cdbd92acec89e8b23b2c21ff4abf7300b7ff2402,101012531364,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/12/2019 11:37:00 AM,11/04/2020 01:52:00 PM,Closed,Waverley Heights,Waverley West,POINT (-97.170033464204 49.810660577683)
5a786d60c0805913a574120fcdc60ea1a527a082d462a643da63174dfb6bafe9,101006460156,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/05/2013 12:59:42 PM,10/07/2013 03:44:53 PM,Closed,Dufresne,St. Boniface,POINT (-97.102479344589 49.884610649702)
5a4484a136460f132526aba40547698d6f89ba9b2005bf1005b97b1c12ca3f2d,101011535283,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/11/2018 01:30:00 PM,10/12/2018 11:07:12 AM,Closed,Eaglemere,Elmwood - East Kildonan,POINT (-97.054561606929 49.914944207839)
5af0221f29c48bbfeca73bef787ef1c1deb9c99dc8763bb39f465d7b3854d6f2,101011501078,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/27/2018 08:10:00 PM,07/26/2018 09:02:49 AM,Closed,Westwood,Charleswood - Tuxedo - Westwood,POINT (-97.295695319126 49.864495114948)
5bf507e7576dee9a8d7a8bc8776c473d64a2827e41f3b3573da209caed887759,101011688353,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/15/2018 11:38:00 AM,09/20/2018 03:22:26 PM,Closed,West Broadway,Fort Rouge - East Fort Garry,POINT (-97.157018332947 49.884158839698)
60eb5f239cd6113975e10ad7284f033cc7620010117fe9ddd6b3266ff905e654,101008606231,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/03/2015 04:02:00 PM,10/05/2016 03:43:23 PM,Closed,Roblin Park,Charleswood - Tuxedo - Westwood,POINT (-97.290626692318 49.85646854485)
63f1c6633ecdd09e2eb2448d399b76b06c913c244827f299d7c72f19377ec463,101010457793,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/13/2017 11:19:00 AM,05/15/2017 01:05:54 PM,Closed,Garden City,Old Kildonan,POINT (-97.142902951821 49.938973435164)
63f8b0d84d9b0ae3c4f7ed8b75ad13ef2e14f027b4cf6619e10ccfb1dff40c52,101008679560,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/30/2015 02:08:00 PM,08/26/2015 10:19:34 AM,Closed,St. Matthews,Daniel McIntyre,POINT (-97.161878096721 49.888541312392)
64989cb63a4c96fb1986b5582aa8c65341c3a9a2f2c491cf7d327b540107af9b,101010685574,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/28/2017 12:23:00 PM,09/05/2017 02:56:34 PM,Closed,Crescent Park,Fort Rouge - East Fort Garry,POINT (-97.14759644459 49.835501230747)
652326783c626b9b225ae320e8ca2956d53aecbb975accb7d9d25b0cbf9d1902,101009315513,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/21/2016 12:48:00 PM,03/24/2016 02:57:47 PM,Closed,Southdale,St. Boniface,POINT (-97.053563379047 49.845522630959)
66e51bd92efc95cd42d22910930c54ab904c19f2be7d3ff1d2af8e1b241d7bc7,101011435418,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/31/2018 09:34:00 AM,08/15/2018 10:52:40 AM,Closed,South Pointe,Waverley West,POINT (-97.182551181684 49.775558719686)
67e9f1b285cbdcebdd93eb6948b5fc109a533230a6e5cc0e118626f1ca67007a,101009596986,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/03/2016 10:53:00 PM,07/04/2016 04:20:29 PM,Closed,Regent,Transcona,POINT (-97.026467567988 49.902718045217)
67d287a749da49563fd8e9377654c9c9f81932d2bc1d9246205c14eb4a9d220c,101013605468,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/07/2020 02:19:00 PM,10/15/2020 12:51:00 PM,Closed,West Alexander,Point Douglas,POINT (-97.161270118207 49.909705773495)
69e7a7a262551933066a02edcdea3f750107d25c2183c6705e123f506d791c21,101012370500,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/04/2019 04:42:00 PM,06/10/2019 10:32:09 AM,Closed,Ridgewood South,Charleswood - Tuxedo - Westwood,POINT (-97.316737577877 49.845708337656)
69e7a7a262551933066a02edcdea3f750107d25c2183c6705e123f506d791c21,101012324307,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/04/2019 04:42:00 PM,06/10/2019 10:32:09 AM,Closed,Ridgewood South,Charleswood - Tuxedo - Westwood,POINT (-97.31517290994 49.845918735763)
6ae5d3c5e20e65543fb8af2633100ef8d02f905dc45afb99a9950e27c0cb6c1f,101012330525,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/06/2019 03:42:00 PM,06/11/2019 07:26:03 AM,Closed,Meadows,Transcona,POINT (-97.032629919267 49.908320004421)
6c85b8ce7b2bbc6ccadf01cee7701c257b3fc6c79d7c0b6e74e82e911a6743f3,101010581633,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/22/2017 03:32:00 PM,09/26/2017 10:02:22 AM,Closed,St. George,St. Vital,POINT (-97.100993641695 49.847346717975)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012766304,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.041168566806 49.917667625545)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012566890,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040432816369 49.917369791683)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012630150,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.041264295843 49.918344467558)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012586874,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040904705282 49.917793405167)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012640164,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040529664147 49.917024995104)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012679456,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040937192623 49.917276091719)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012596816,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.039154921423 49.917112084702)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012679446,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.041609841743 49.917970435844)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012538639,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040346600959 49.91793344649)
6db6f0b4a6507a9560658a2fe2d76e02d5093fad92a10aa66939a0c3a120b103,101010497863,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/26/2017 09:34:00 PM,09/01/2017 10:59:56 AM,Closed,St. Boniface Industrial Park,Transcona,POINT (-97.034338545247 49.883279515637)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012617378,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.041302335301 49.917751885595)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012530363,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040096858574 49.918559802698)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012520638,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.039895066753 49.918009449676)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012629816,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040867034979 49.916868256751)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012579921,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040706690878 49.917931820521)
6db4e2079e3fcd8a9ea0139b59cfd81cc32a7b0bb0f88d45abf7b7b26d6ddaf5,101012579983,Self Service,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/08/2019 12:12:00 PM,11/04/2020 01:52:00 PM,Closed,Grassie,Transcona,POINT (-97.040670851437 49.917755489376)
6e5337f84347ae265247cd3ba3759a7e6a934e9664dadc666f9997e510a38efb,101013486259,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/12/2020 07:10:00 PM,10/20/2020 02:45:00 PM,Closed,Inkster Gardens,Point Douglas,POINT (-97.199750606233 49.947473145889)
6f0f68e62127134704a131f39d84c93fbf2637f891eaccab99fb8799c4ce266a,101009694562,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/10/2016 09:23:00 AM,08/10/2016 03:08:36 PM,Closed,Windsor Park,St. Boniface,POINT (-97.059596190155 49.857927101892)
6ef0b3e452ff858b4d7818d8e567a85fafc147ba55aba6b5ede4b503beb72530,101009543826,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/13/2016 11:04:00 AM,06/14/2016 09:48:10 AM,Closed,Central Park,Daniel McIntyre,POINT (-97.147408465341 49.895538814367)
6fbf284a75f85e485337eeec21cfcb5c8eb817457cf99c59b5476562d46ad191,101010394138,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/21/2017 12:27:00 PM,06/29/2017 10:05:52 AM,Closed,Bridgwater Lakes,Waverley West,POINT (-97.208467510008 49.798123192626)
7140ff89aea81c0f9611ea88069941bddf6db0d73ea476645ab69533a678f744,101008584293,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/26/2015 12:22:00 PM,07/07/2015 01:00:57 PM,Closed,Luxton,Mynarski,POINT (-97.116807041925 49.922986785066)
716681451962ba2e1592eb5f2f6fdda20dfb95374dbf3338adee830a473a5c4c,101008719024,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/14/2015 07:39:00 AM,08/17/2015 11:57:05 AM,Closed,Lord Roberts,Fort Rouge - East Fort Garry,POINT (-97.137161505563 49.860114370934)
717bef4ef272236bcc9361d762523ce8f72c4382554dabd4529f2dc393acdca7,101006359850,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/08/2013 02:56:19 PM,10/07/2013 03:53:46 PM,Closed,Archwood,St. Boniface,POINT (-97.100562304274 49.878757365262)
72a870a0a609ce8db3534ed58c44cf93612a4df10e7a017d9ec63da82886cde0,101006324546,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/29/2013 08:56:26 PM,09/26/2013 08:49:42 AM,Closed,Point Road,Fort Rouge - East Fort Garry,POINT (-97.145856139381 49.848682286815)
7358bd7a2c210002055439cdcfce324f4eedfd0c83df31a2cb26b665ed5bccf7,101011553480,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/18/2018 10:22:00 PM,11/06/2018 02:37:30 PM,Closed,River Park South,St. Norbert - Seine River,POINT (-97.104553934069 49.806938720837)
7333b26bf24d1f287b19800231dfd139f2823034b4c4c43d59e4ba1d57913928,101006326694,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/30/2013 12:24:31 PM,11/22/2013 09:42:11 AM,Closed,Burrows-Keewatin,Point Douglas,POINT (-97.185410610217 49.929484472417)
73fe94ef81a9a20284f69a8f42b750d61094840bf0289d891b7bfe38aaffe543,101013575899,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/22/2020 06:41:00 PM,10/06/2020 10:22:00 AM,Closed,Victoria West,Transcona,POINT (-97.00270835659 49.896623535665)
750c818b73f2dac80f8bc1b131a7526482924163eb8b0ea328828342d0dab1cf,101007459683,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/11/2014 11:28:00 AM,07/30/2014 01:59:44 PM,Closed,River East,North Kildonan,POINT (-97.06597431728 49.959425683774)
