Roll Number,Street Number,Unit Number,Street Name,Street Type,Full Address,Neighbourhood Area,Property Use Code,Zoning,Total Assessed Value,Assessment Date,Detail URL,Current Assessment Year,Status 1,Geometry,Centroid Lat,Centroid Lon
12082098000,,,RUBY,STREET,RUBY STREET,WOLSELEY,VRES1 - VACANT RESIDENTIAL 1,R2 - RES - TWO FAMILY,220000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082098000,2026,TAXABLE,"MULTIPOLYGON (((-97.17281033929424 49.88417443287205, -97.17310696076976 49.88418324731351, -97.1731067559762 49.884185984981, -97.17319864559242 49.88418871543036, -97.17320546103083 49.88409844731971, -97.17281688857942 49.88408688708862, -97.17281033929424 49.88417443287205)))",49.88413679878687,-97.17300894443125
12082099000,248,,RUBY,STREET,248 RUBY STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,204000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082099000,2026,TAXABLE,"MULTIPOLYGON (((-97.17319363868076 49.884255030286475, -97.17319864559242 49.88418871543036, -97.1731067559762 49.884185984981, -97.17310696075586 49.88418324731329, -97.17281033929424 49.88417443287205, -97.17280517241257 49.884243499346184, -97.17319363868076 49.884255030286475)))",49.88421500638386,-97.17300056732917
12082100000,250,,RUBY,STREET,250 RUBY STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,207000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082100000,2026,TAXABLE,"MULTIPOLYGON (((-97.17280517241257 49.884243499346184, -97.17279790520992 49.884340639199145, -97.17319094198429 49.884290746702696, -97.17319363868076 49.884255030286475, -97.17280517241257 49.884243499346184)))",49.884283956387875,-97.17296680438106
12082101000,938,,PORTAGE,AVENUE,938 PORTAGE AVENUE,WOLSELEY,CMRST - STORE,C2 - COM - COMMUNITY,1751000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082101000,2026,TAXABLE,"MULTIPOLYGON (((-97.17322187011703 49.884331551542836, -97.17311503328803 49.88434511429855, -97.17300819779298 49.88435867697701, -97.1729013622406 49.884372239556285, -97.17279452663084 49.8843858020364, -97.17276995441388 49.88471426579852, -97.17287674491237 49.884700700828354, -97.17298353535352 49.884687135759094, -97.17309032573733 49.884673570590735, -97.17319711602987 49.884660006222255, -97.17322187011703 49.884331551542836)))",49.88452289497054,-97.17299586413984
12082105000,920,,PALMERSTON,AVENUE,920 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,1024000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082105000,2026,TAXABLE,"MULTIPOLYGON (((-97.17040179254774 49.877107262880244, -97.17043612450419 49.87663977870387, -97.17040786210002 49.87665015899374, -97.17029258125454 49.876676763503816, -97.17025608054587 49.87668131446401, -97.17017542805141 49.87669965218231, -97.1701460614337 49.87709941922452, -97.17040179254774 49.877107262880244)))",49.87688739534093,-97.1702929300607
12082106000,924,,PALMERSTON,AVENUE,924 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,564000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082106000,2026,TAXABLE,"MULTIPOLYGON (((-97.17061314104744 49.87711374525261, -97.17065102051602 49.87659793370776, -97.17051798944716 49.87661627701224, -97.17043612450419 49.87663977870387, -97.17040179254774 49.877107262880244, -97.17061314104744 49.87711374525261)))",49.87686262730009,-97.17052732562001
12082107000,928,,PALMERSTON,AVENUE,928 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,1070000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082107000,2026,TAXABLE,"MULTIPOLYGON (((-97.17065102051602 49.87659793370776, -97.17061314104744 49.87711374525261, -97.17086637713298 49.87712151096672, -97.17090837218831 49.87654960598785, -97.17086601166659 49.87655477654314, -97.17081161354673 49.87656280335765, -97.17076472375075 49.87657339708573, -97.17072667564071 49.876585749439045, -97.17065102051602 49.87659793370776)))",49.876844684959686,-97.17076215956503
12082108000,932,,PALMERSTON,AVENUE,932 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,881000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082108000,2026,TAXABLE,"MULTIPOLYGON (((-97.1709083721744 49.87654960598763, -97.17086637711907 49.8771215109665, -97.17103583828165 49.877126707944036, -97.17107981567428 49.87652777778942, -97.17098003935642 49.876540545026295, -97.1709083721744 49.87654960598763)))",49.87683138532064,-97.1709732556129
12082109000,936,,PALMERSTON,AVENUE,936 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,588000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082109000,2026,TAXABLE,"MULTIPOLYGON (((-97.17124718701616 49.877133188263095, -97.17129394835028 49.87649630970554, -97.17110801870831 49.876520436715786, -97.17107981567428 49.87652777778942, -97.17103583828165 49.877126707944036, -97.17124718701616 49.877133188263095)))",49.876820134306186,-97.1711652738395
12082110000,940,,PALMERSTON,AVENUE,940 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,1247000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082110000,2026,TAXABLE,"MULTIPOLYGON (((-97.17145853578363 49.877139669096344, -97.17150673009043 49.876478820660964, -97.17129394835028 49.87649630970554, -97.17124718701616 49.877133188263095, -97.17145853578363 49.877139669096344)))",49.87681206196496,-97.17137724736959
12082111000,910,,WOLSELEY,AVENUE,910 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,313000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082111000,2026,TAXABLE,"MULTIPOLYGON (((-97.1701607780193 49.87903720996958, -97.17000405760612 49.87903240575887, -97.16998394546258 49.879306158251765, -97.17014068206412 49.87931096266907, -97.1701607780193 49.87903720996958)))",49.879171686515114,-97.17007236560143
12082112000,914,,WOLSELEY,AVENUE,914 WOLSELEY AVENUE,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,361000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082112000,2026,TAXABLE,"MULTIPOLYGON (((-97.17016077801964 49.879037209960586, -97.17014068206412 49.87931096266907, -97.1702719997504 49.879314987748096, -97.17029207966246 49.87904123479414, -97.17016077801964 49.879037209960586)))",49.8791761015768,-97.17021638466004
12082113000,916,,WOLSELEY,AVENUE,916 WOLSELEY AVENUE,WOLSELEY,RESDU - DUPLEX,R2 - RES - TWO FAMILY,447000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082113000,2026,TAXABLE,"MULTIPOLYGON (((-97.17029207964889 49.87904123478493, -97.17027199973683 49.87931498773889, -97.17041441627546 49.8793193528554, -97.17043448008118 49.87904559966234, -97.17029207964889 49.87904123478493)))",49.87918029633718,-97.17035324373562
12082114000,920,,WOLSELEY,AVENUE,920 WOLSELEY AVENUE,WOLSELEY,RESDU - DUPLEX,R2 - RES - TWO FAMILY,400000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082114000,2026,TAXABLE,"MULTIPOLYGON (((-97.17043448008118 49.87904559966234, -97.1704144162758 49.87931935284641, -97.17055672874656 49.87932371389643, -97.17057676114023 49.87904996069052, -97.17043448008118 49.87904559966234)))",49.87918466179753,-97.17049559615229
12082115000,926,,WOLSELEY,AVENUE,926 WOLSELEY AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,406000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082115000,2026,TAXABLE,"MULTIPOLYGON (((-97.17057676112597 49.879049960699284, -97.17055672873263 49.87932371389621, -97.17070499203763 49.87932825763942, -97.17072500826924 49.87905450442666, -97.17057676112597 49.879049960699284)))",49.879189111646234,-97.17064087233827
12082116000,59,,EVANSON,STREET,59 EVANSON STREET,WOLSELEY,RESAP - APARTMENTS,R2 - RES - TWO FAMILY,1264000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082116000,2026,TAXABLE,"MULTIPOLYGON (((-97.170397055404 49.87890382127891, -97.17039078375996 49.87898938631254, -97.1707290123181 49.87899975379507, -97.17073526806398 49.87891418849511, -97.170397055404 49.87890382127891)))",49.87895178780301,-97.17056302978936
12082117000,55,,EVANSON,STREET,55 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,353000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082117000,2026,TAXABLE,"MULTIPOLYGON (((-97.17073526806398 49.87891418849511, -97.17074152517482 49.87882862321529, -97.17041497650591 49.87881861337938, -97.17040332563067 49.87881825622154, -97.170397055404 49.87890382127891, -97.17073526806398 49.87891418849511)))",49.87886622258179,-97.17056929349428
12082118000,53,,EVANSON,STREET,53 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,300000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082118000,2026,TAXABLE,"MULTIPOLYGON (((-97.17041497650591 49.87881861337938, -97.17074152517482 49.87882862321529, -97.17074778083438 49.8787430588107, -97.17042124807561 49.878733048377285, -97.17041497650591 49.87881861337938)))",49.87878083628079,-97.17058138227802
12082119000,49,,EVANSON,STREET,49 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,397000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082119000,2026,TAXABLE,"MULTIPOLYGON (((-97.17041586875361 49.878647127044296, -97.17040959722225 49.878732691184325, -97.17042124807561 49.878733048377285, -97.17074778083438 49.8787430588107, -97.17075403789285 49.8786574935273, -97.17042751958748 49.87864748420942, -97.17041586875361 49.878647127044296)))",49.87869509296167,-97.17058182138183
12082120000,45,,EVANSON,STREET,45 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,316000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082120000,2026,TAXABLE,"MULTIPOLYGON (((-97.17042751958748 49.87864748420942, -97.17075403789285 49.8786574935273, -97.17076029353402 49.878571928220154, -97.17043378971461 49.8785619191548, -97.17042751958748 49.87864748420942)))",49.878609706592094,-97.17059391009833
12082121000,43,,EVANSON,STREET,43 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,291000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082121000,2026,TAXABLE,"MULTIPOLYGON (((-97.17042213890159 49.87856156198154, -97.17043378970035 49.87856191916357, -97.17076029353402 49.878571928220154, -97.17076655054014 49.87848636293318, -97.17042841041446 49.87847599693896, -97.17042213890159 49.87856156198154)))",49.87852396282757,-97.17059434825188
12082122000,41,,EVANSON,STREET,41 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,437000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082122000,2026,TAXABLE,"MULTIPOLYGON (((-97.17043468190111 49.87839043189458, -97.17042841041446 49.87847599693896, -97.17076655054014 49.87848636293318, -97.17077280609497 49.878400798521426, -97.17043468190111 49.87839043189458)))",49.87843839789498,-97.17060061184485
12082123000,37,,EVANSON,STREET,37 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,339000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082123000,2026,TAXABLE,"MULTIPOLYGON (((-97.17077280609497 49.878400798521426, -97.1707790616576 49.87831523320891, -97.17045260270558 49.87830522405984, -97.17044095197039 49.878304866826454, -97.17043468190111 49.87839043189458, -97.17077280609497 49.878400798521426)))",49.87835283292264,-97.1706068753247
12082124000,35,,EVANSON,STREET,35 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,378000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082124000,2026,TAXABLE,"MULTIPOLYGON (((-97.17045260271982 49.87830522405107, -97.1707790616576 49.87831523320891, -97.17078531858517 49.87822966791656, -97.17045887413315 49.878219659011236, -97.17045260271982 49.87830522405107)))",49.87826744636117,-97.17061896419001
12082125000,33,,EVANSON,STREET,33 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,432000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082125000,2026,TAXABLE,"MULTIPOLYGON (((-97.17044722340458 49.878219301778486, -97.17045887413315 49.878219659011236, -97.17078531858517 49.87822966791656, -97.17079137394676 49.878146840412185, -97.17045329415822 49.878136474522975, -97.17044722340458 49.878219301778486)))",49.87818307147312,-97.17061930241945
12082126000,29,,EVANSON,STREET,29 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,307000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082126000,2026,TAXABLE,"MULTIPOLYGON (((-97.17045329414431 49.878136474522755, -97.17079137393318 49.878146840402984, -97.17079674985183 49.87807332236999, -97.17045868146052 49.878062955747424, -97.17045329414431 49.878136474522755)))",49.87810489845309,-97.17062502441499
12082127000,,,EVANSON,STREET,EVANSON STREET,WOLSELEY,VRES1 - VACANT RESIDENTIAL 1,R2 - RES - TWO FAMILY,50.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082127000,2026,EXEMPT,"MULTIPOLYGON (((-97.17045868146052 49.878062955747424, -97.17079674985183 49.87807332236999, -97.17079680991282 49.87807250102942, -97.1704703923277 49.87806249168499, -97.17045874163853 49.87806213440885, -97.17045868146052 49.878062955747424)))",49.87806772840707,-97.17062774617531
12082128000,27,,EVANSON,STREET,27 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,415000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082128000,2026,TAXABLE,"MULTIPOLYGON (((-97.1704703923277 49.87806249168499, -97.17079680991317 49.87807250102044, -97.17080226499523 49.87799788695167, -97.17047586079373 49.87798787781346, -97.1704703923277 49.87806249168499)))",49.87803018961992,-97.17063633191128
12082129000,25,,EVANSON,STREET,25 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,371000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082129000,2026,TAXABLE,"MULTIPOLYGON (((-97.17080764054701 49.877924368011335, -97.1704812484141 49.87791435905841, -97.17047586079373 49.87798787781346, -97.17080226499489 49.877997886960664, -97.17080764054701 49.877924368011335)))",49.87795612318526,-97.17064175360598
12082130000,21,,EVANSON,STREET,21 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,282000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082130000,2026,TAXABLE,"MULTIPOLYGON (((-97.17048666625954 49.87784043048071, -97.1704812484141 49.87791435905841, -97.17080764056125 49.87792436800255, -97.17081304592182 49.8778504383964, -97.17048666625954 49.87784043048071)))",49.877882399228334,-97.17064715050886
12082131000,19,,EVANSON,STREET,19 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,264000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082131000,2026,TAXABLE,"MULTIPOLYGON (((-97.1704919843964 49.87776786999042, -97.17048666624528 49.877840430489464, -97.17081304590792 49.87785043839618, -97.17081835053084 49.8777778785705, -97.1704919843964 49.87776786999042)))",49.877809154598324,-97.1706525113449
12082132000,17,,EVANSON,STREET,17 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,355000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082132000,2026,TAXABLE,"MULTIPOLYGON (((-97.17081835054476 49.87777787857072, -97.17082372546902 49.87770435959945, -97.17049737257058 49.877694351250064, -97.17049198441032 49.87776786999064, -97.17081835054476 49.87777787857072)))",49.87773611509897,-97.17065785816582
12082133000,15,,EVANSON,STREET,15 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,383000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082133000,2026,TAXABLE,"MULTIPOLYGON (((-97.17082372546902 49.87770435959945, -97.1708291107128 49.87763071253007, -97.17050276908391 49.877620704533264, -97.17049737257058 49.877694351250064, -97.17082372546902 49.87770435959945)))",49.877662532190236,-97.17066324444613
12082134000,923,,PALMERSTON,AVENUE,923 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,437000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082134000,2026,TAXABLE,"MULTIPOLYGON (((-97.17067304286678 49.877296684614244, -97.17065300434864 49.8775704384388, -97.17083311309179 49.87757596185746, -97.17085312903328 49.87730220765033, -97.17067304286678 49.877296684614244)))",49.8774363259966,-97.17075307210916
12082135000,921,,PALMERSTON,AVENUE,921 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,346000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082135000,2026,TAXABLE,"MULTIPOLYGON (((-97.17065300434864 49.8775704384388, -97.17067304286678 49.877296684614244, -97.17049295813999 49.87729116132074, -97.17047289565411 49.87756491474071, -97.17065300434864 49.8775704384388)))",49.877430802811,-97.17057297501216
12082136000,919,,PALMERSTON,AVENUE,919 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,544000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082136000,2026,TAXABLE,"MULTIPOLYGON (((-97.17031287278323 49.87728563728743, -97.17029278632965 49.87755939030271, -97.17047289565411 49.87756491474071, -97.17049295813999 49.87729116132074, -97.17031287278323 49.87728563728743)))",49.877425278945246,-97.17039287798626
12082137000,917,,PALMERSTON,AVENUE,917 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,363000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082137000,2026,TAXABLE,"MULTIPOLYGON (((-97.17029278632965 49.87755939030271, -97.17031287278323 49.87728563728743, -97.17013278747511 49.87728011297474, -97.17011267705381 49.87755386558528, -97.17029278632965 49.87755939030271)))",49.877419754569885,-97.1702127806697
12082138000,14,,ARLINGTON,STREET,14 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,307000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082138000,2026,TAXABLE,"MULTIPOLYGON (((-97.17043887041784 49.87772508175338, -97.17044664637065 49.877618983233596, -97.17010865574474 49.87760861683753, -97.17010086147236 49.877714714994994, -97.17043887041784 49.87772508175338)))",49.87766684968208,-97.1702737584134
12082139000,16,,ARLINGTON,STREET,16 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,290000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082139000,2026,TAXABLE,"MULTIPOLYGON (((-97.17043184695773 49.87782092252889, -97.17043887040357 49.877725081762165, -97.17010086145812 49.877714715003755, -97.1700938207008 49.87781055566878, -97.1704201963413 49.87782056524075, -97.17043184695773 49.87782092252889)))",49.87776781915108,-97.1702663497299
12082140000,18,,ARLINGTON,STREET,18 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,373000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082140000,2026,TAXABLE,"MULTIPOLYGON (((-97.17042019634162 49.87782056523175, -97.1700938207008 49.87781055566878, -97.17008578498925 49.877919939164435, -97.17041217914048 49.87792994911068, -97.17042019634162 49.87782056523175)))",49.87787025280909,-97.17025299520938
12082141000,20,,ARLINGTON,STREET,20 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,404000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082141000,2026,TAXABLE,"MULTIPOLYGON (((-97.17041217915438 49.87792994911089, -97.17008578500317 49.87791993916466, -97.17007923826893 49.87800905390165, -97.17040564750602 49.87801906431746, -97.17041217915438 49.87792994911089)))",49.87796950196697,-97.17024571246004
12082142000,22,,ARLINGTON,STREET,22 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,295000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082142000,2026,TAXABLE,"MULTIPOLYGON (((-97.1704056474921 49.87801906431724, -97.17007923826893 49.87800905390165, -97.17007270023251 49.87809805011219, -97.17039912552987 49.87810806060818, -97.1704056474921 49.87801906431724)))",49.87805855759549,-97.17023917772829
12082143000,24,,ARLINGTON,STREET,24 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,306000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082143000,2026,TAXABLE,"MULTIPOLYGON (((-97.17039912552987 49.87810806060818, -97.17007270021861 49.87809805011197, -97.17006565999634 49.878193881594605, -97.17039210195303 49.878203891533765, -97.17039912552987 49.87810806060818)))",49.87815097135817,-97.17023239659238
12082144000,26,,ARLINGTON,STREET,26 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,258000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082144000,2026,TAXABLE,"MULTIPOLYGON (((-97.17039210196695 49.878203891533985, -97.17006566001025 49.878193881594825, -97.17005836829404 49.87829313618857, -97.17038482707159 49.878303145592035, -97.17039210196695 49.878203891533985)))",49.87824851414277,-97.17022523901703
12082145000,28,,ARLINGTON,STREET,28 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,280000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082145000,2026,TAXABLE,"MULTIPOLYGON (((-97.170384827058 49.87830314558284, -97.17005836829404 49.87829313618857, -97.17005208224866 49.878378700987, -97.17037855551233 49.87838871063409, -97.170384827058 49.87830314558284)))",49.87834092366264,-97.17021845819421
12082146000,30,,ARLINGTON,STREET,30 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,280000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082146000,2026,TAXABLE,"MULTIPOLYGON (((-97.17037855552624 49.87838871063431, -97.17005208224866 49.878378700987, -97.170045796177 49.87846426578364, -97.17037228533154 49.87847427570552, -97.17037855552624 49.87838871063431)))",49.87842648862197,-97.17021217972813
