roll_number,full_address,has_garden,total_assessed_value,block_id,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12081022000,450 GREENWOOD PLACE,TRUE,356000,10,450,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1804289709607 49.88122669558054, -97.18043593606852 49.88113635889467, -97.1799275995391 49.881119581556874, -97.17992063348645 49.88120991820187, -97.1804289709607 49.88122669558054)))",49.88117314,-97.18017829
12081053000,451 GREENWOOD PLACE,FALSE,367000,10,451,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17961712525619 49.88129062830919, -97.17962409168152 49.881200291695805, -97.17911533887731 49.8811835233638, -97.17910838475582 49.881273860378265, -97.17961712525619 49.88129062830919)))",49.88123708,-97.17936624
12081021000,452 GREENWOOD PLACE,FALSE,304000,10,452,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18042897096103 49.881226695571534, -97.17992063348645 49.88120991820187, -97.17991359428643 49.88130120301147, -97.1804219344663 49.88131795755762, -97.18042897096103 49.881226695571534)))",49.88126394,-97.18017127
12081054000,453 GREENWOOD PLACE,FALSE,455000,10,453,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17910838475582 49.881273860378265, -97.17910142469519 49.88136428006991, -97.17961015486182 49.88138101596829, -97.17961712525619 49.88129062830919, -97.17910838475582 49.881273860378265)))",49.88132745,-97.17935926
12081020000,454 GREENWOOD PLACE,FALSE,391000,10,454,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1804219344663 49.88131795755762, -97.17991359428643 49.88130120301147, -97.17991007745182 49.881346809326146, -97.17990655710857 49.88139246135191, -97.18043616773744 49.88140989212195, -97.18043969388205 49.88136426507172, -97.18041841810903 49.88136356388395, -97.1804219344663 49.88131795755762)))",49.88135585,-97.18016963
12081055000,455 GREENWOOD PLACE,FALSE,540000,10,455,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17909426072049 49.88145735458947, -97.17960297726304 49.88147409004879, -97.17961015484757 49.88138101597704, -97.17910142468094 49.88136428007868, -97.17909426072049 49.88145735458947)))",49.88141918,-97.1793522
12081019000,456 GREENWOOD PLACE,TRUE,373000,10,456,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18043616772353 49.88140989212173, -97.1799065570943 49.88139246136068, -97.17989952131333 49.88148370134466, -97.18042911653087 49.88150113161233, -97.18043616772353 49.88140989212173)))",49.8814468,-97.18016784
12081018000,458 GREENWOOD PLACE,TRUE,353000,10,458,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1804219230581 49.881594199710804, -97.18042911653087 49.88150113161233, -97.17989952131333 49.88148370134466, -97.17989234363563 49.88157679289723, -97.18040069026793 49.88159350185753, -97.1804219230581 49.881594199710804)))",49.88153896,-97.18016072
12081056000,459 GREENWOOD PLACE,FALSE,401000,10,459,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17959537641804 49.881572639035994, -97.17960297726304 49.88147409004879, -97.17909426072049 49.88145735458947, -97.17908667430419 49.88155590404475, -97.17959537641804 49.881572639035994)))",49.881515,-97.17934482
12081017000,460 GREENWOOD PLACE,TRUE,337000,10,460,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17988537787444 49.88166712952086, -97.1803937259243 49.88168383853845, -97.18039731361797 49.88163730145559, -97.18040069026829 49.881593501848556, -97.17989234363563 49.88157679289723, -97.17988896652982 49.88162059248135, -97.17988537787444 49.88166712952086)))",49.88163032,-97.18014303
12081057000,461 GREENWOOD PLACE,FALSE,326000,10,461,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17958903885253 49.88165481430473, -97.17959537641804 49.881572639035994, -97.17908667430419 49.88155590404475, -97.17908034583151 49.88163811221043, -97.17958903885253 49.88165481430473)))",49.88160537,-97.17933784
12081016000,462 GREENWOOD PLACE,TRUE,420000,10,462,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1803937259104 49.88168383853822, -97.17988537786019 49.88166712952962, -97.17987841028504 49.88175748359148, -97.18038676055855 49.881774169750756, -97.18040796019302 49.88177486555657, -97.18041494116609 49.8816845358205, -97.1803937259104 49.88168383853822)))",49.881721,-97.18014666
12081058000,463 GREENWOOD PLACE,FALSE,457000,10,463,GREENWOOD,RESMA - MULTIPLE ATTACHED UNITS,"MULTIPOLYGON (((-97.17958186117308 49.881747888361076, -97.17958903886644 49.88165481430496, -97.17908034584576 49.88163811220165, -97.17907318085872 49.881731186673406, -97.17958186117308 49.881747888361076)))",49.881693,-97.17933111
12081015000,464 GREENWOOD PLACE,FALSE,498000,10,464,GREENWOOD,RESDU - DUPLEX,"MULTIPOLYGON (((-97.17987123151764 49.8818505760395, -97.18037958454427 49.881867239349575, -97.18038676055855 49.881774169750756, -97.17987841028504 49.88175748359148, -97.17987123151764 49.8818505760395)))",49.88181237,-97.18012899
12081013000,466 GREENWOOD PLACE,FALSE,346000,10,466,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17986489853472 49.88193270020819, -97.18039442073126 49.88195005738744, -97.18039738259758 49.88191173298202, -97.18037620742116 49.881911038925736, -97.1803795845446 49.88186723934058, -97.17987123153189 49.88185057603072, -97.1798678539364 49.88189437559585, -97.17986489853472 49.88193270020819)))",49.88190055,-97.18012726
12081012000,470 GREENWOOD PLACE,FALSE,385000,10,470,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17985729755151 49.88203126669655, -97.18038680496576 49.88204859950377, -97.18039442073092 49.88195005739645, -97.17986489853439 49.881932700217185, -97.17985729755151 49.88203126669655)))",49.88199066,-97.18012584
12081059000,483 GREENWOOD PLACE,FALSE,375000,10,483,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17906622428612 49.88182156504385, -97.1795748926001 49.881838250494994, -97.17958186117308 49.881747888361076, -97.17907318085872 49.881731186673406, -97.17906622428612 49.88182156504385)))",49.88178472,-97.17932403
12081060000,495 GREENWOOD PLACE,FALSE,470000,10,495,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17905926725174 49.88191194340547, -97.17956792398269 49.88192861262664, -97.17957489258619 49.88183825049478, -97.17906622428646 49.88182156503486, -97.17905926725174 49.88191194340547)))",49.88187509,-97.17931707
12081061000,497 GREENWOOD PLACE,FALSE,577000,10,497,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17905210214211 49.88200501786139, -97.17956074619404 49.882021686676346, -97.17956792396843 49.881928612635406, -97.1790592672375 49.88191194341424, -97.17905210214211 49.88200501786139)))",49.88196681,-97.17931001
12081062000,499 GREENWOOD PLACE,FALSE,378000,10,499,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17904683116755 49.882073496342265, -97.17955546640991 49.88209014902748, -97.17956074619404 49.882021686676346, -97.17905210214211 49.88200501786139, -97.17904683116755 49.882073496342265)))",49.88204759,-97.17930378
12081011000,500 GREENWOOD PLACE,FALSE,559000,10,500,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17985012007651 49.882124340747175, -97.18037961182046 49.882141673057504, -97.18038680496576 49.88204859950377, -97.17985729755151 49.88203126669655, -97.17985012007651 49.882124340747175)))",49.88208647,-97.18011846
12081063000,501 GREENWOOD PLACE,FALSE,356000,10,501,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17904156337444 49.88214193345924, -97.17955018859944 49.882158585826915, -97.17955546642348 49.882090149036685, -97.17904683116723 49.88207349635127, -97.17904156337444 49.88214193345924)))",49.88211604,-97.17929851
12081010000,502 GREENWOOD PLACE,FALSE,437000,10,502,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17984315094463 49.8822147132074, -97.1803726311198 49.88223199734792, -97.18037622723 49.88218546691978, -97.18037961183435 49.88214167305773, -97.17985012009042 49.8821243407474, -97.17984674109657 49.88216815779253, -97.17984315094463 49.8822147132074)))",49.88217818,-97.18011136
12081065000,503 GREENWOOD PLACE,FALSE,363000,10,503,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17955018859944 49.882158585826915, -97.17904156337444 49.88214193345924, -97.17903460893108 49.88223227041599, -97.17954322185145 49.88224892239155, -97.17955018859944 49.882158585826915)))",49.88219543,-97.1792924
12081009000,504 GREENWOOD PLACE,FALSE,320000,10,504,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17983618453775 49.882305049782765, -97.18036564945787 49.8823223334321, -97.1803726311198 49.88223199734792, -97.17984315094431 49.88221471321638, -97.17983618453775 49.882305049782765)))",49.88226852,-97.1801044
12081066000,505 GREENWOOD PLACE,FALSE,420000,10,505,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17954322183755 49.88224892239133, -97.17903460893108 49.88223227041599, -97.17902743781137 49.882325427642726, -97.17953604000962 49.88234204756243, -97.17954322183755 49.88224892239133)))",49.88228717,-97.17928531
12081067000,507 GREENWOOD PLACE,FALSE,365000,10,507,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17953604000995 49.88234204755343, -97.1790274378253 49.88232542764295, -97.17902048423794 49.88241576461895, -97.1795290732 49.8824323841139, -97.17953604000995 49.88234204755343)))",49.88237891,-97.17927826
12081008000,508 GREENWOOD PLACE,FALSE,455000,10,508,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17982562794269 49.88244194086932, -97.18035507158179 49.882459200838674, -97.18036564945787 49.8823223334321, -97.17983618453775 49.882305049782765, -97.17982562794269 49.88244194086932)))",49.88238213,-97.18009563
12081068000,509 GREENWOOD PLACE,FALSE,371000,10,509,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1795290732 49.8824323841139, -97.17902048423794 49.88241576461895, -97.17901342110765 49.882507512609685, -97.17952199882674 49.88252411498088, -97.1795290732 49.8824323841139)))",49.88246994,-97.17927124
12081007000,510 GREENWOOD PLACE,TRUE,445000,10,510,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17981866236303 49.88253227746273, -97.18034808984298 49.88254953691768, -97.18035507158179 49.882459200838674, -97.17982562794269 49.88244194086932, -97.17981866236303 49.88253227746273)))",49.88249574,-97.18008686
12081069000,511 GREENWOOD PLACE,FALSE,515000,10,511,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17952199882674 49.88252411498088, -97.17901342110765 49.882507512609685, -97.17900636118047 49.882599218291645, -97.17951492640073 49.88261582025906, -97.17952199882674 49.88252411498088)))",49.88256167,-97.17926418
12081006000,512 GREENWOOD PLACE,FALSE,264000,10,512,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17981148386133 49.882625368983526, -97.18034089701278 49.882642604098905, -97.18034449366935 49.88259606734156, -97.18034808985723 49.88254953690891, -97.17981866236337 49.88253227745374, -97.17981507266882 49.88257883197301, -97.17981148386133 49.882625368983526)))",49.88258745,-97.18007977
12081070000,513 GREENWOOD PLACE,FALSE,353000,10,513,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17951492640073 49.88261582025906, -97.1790063611808 49.88259921828265, -97.17899940339645 49.88268959663692, -97.1795079575203 49.88270618238202, -97.17951492640073 49.88261582025906)))",49.8826527,-97.17925715
12081005000,514 GREENWOOD PLACE,FALSE,334000,10,514,GREENWOOD,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17980451589985 49.882715723949104, -97.18033391565294 49.8827329347387, -97.18034089701278 49.882642604098905, -97.17981148386133 49.882625368983526, -97.17980451589985 49.882715723949104)))",49.88267916,-97.18007269
12081071000,515 GREENWOOD PLACE,FALSE,350000,10,515,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1795079575203 49.88270618238202, -97.17899940339645 49.88268959663692, -97.17899244968628 49.88277993360467, -97.1795009905877 49.882796518925204, -97.1795079575203 49.88270618238202)))",49.88274306,-97.1792502
12081072000,517 GREENWOOD PLACE,FALSE,467000,10,517,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1795009905877 49.882796518925204, -97.17899244968662 49.88277993359568, -97.17898548912748 49.882870353361184, -97.17949401966747 49.882886906630745, -97.1795009905877 49.882796518925204)))",49.88283343,-97.17924322
12081073000,519 GREENWOOD PLACE,FALSE,271000,10,519,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17949401966747 49.882886906630745, -97.17898548912748 49.882870353361184, -97.17897832370008 49.88296342775895, -97.17948684156029 49.882979980631276, -97.17949401966747 49.882886906630745)))",49.88292517,-97.17923617
12081004000,528 GREENWOOD PLACE,FALSE,348000,10,528,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17979395909461 49.88285261502151, -97.18032333760017 49.88286980123214, -97.18033391565294 49.8827329347387, -97.17980451589985 49.882715723949104, -97.17979395909461 49.88285261502151)))",49.88279277,-97.18006392
12081003000,530 GREENWOOD PLACE,FALSE,360000,10,530,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17978868066572 49.88292106055595, -97.18029705801978 49.88293755397531, -97.18031804853057 49.882938234926584, -97.18032333760017 49.88286980123214, -97.17979395909461 49.88285261502151, -97.17978868066572 49.88292106055595)))",49.88289543,-97.180056
12081002000,532 GREENWOOD PLACE,FALSE,396000,10,532,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17978340221933 49.88298950608921, -97.18029178114935 49.88300598851617, -97.18029705801978 49.88293755397531, -97.17978868066572 49.88292106055595, -97.17978340221933 49.88298950608921)))",49.88296353,-97.18004022
12081074500,533 GREENWOOD PLACE,TRUE,6197000,10,533,GREENWOOD,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.17897832370008 49.88296342775895, -97.17896778444256 49.88310034332382, -97.17895724372379 49.88323725886213, -97.1789467029012 49.88337417529468, -97.17893017583316 49.88358885841188, -97.17944492477157 49.88352347042079, -97.17945516570346 49.88339067794795, -97.17946572392873 49.88325377883982, -97.17947628208391 49.883116879726984, -97.17948684156029 49.882979980631276, -97.17897832370008 49.88296342775895)))",49.88326421,-97.17920409
12081001000,534 GREENWOOD PLACE,FALSE,317000,10,534,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1797764883123 49.88307915825427, -97.18030582949439 49.883096320281126, -97.18031275944342 49.88300666861985, -97.18029178113542 49.88300598851595, -97.17978340221933 49.88298950608921, -97.1797764883123 49.88307915825427)))",49.88304291,-97.18004462
12081000000,536 GREENWOOD PLACE,FALSE,395000,10,536,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17976957161692 49.88316884637198, -97.18029890088849 49.88318596022347, -97.18030582950828 49.883096320281346, -97.1797764883123 49.88307915825427, -97.17976957161692 49.88316884637198)))",49.88313257,-97.18003767
12080999000,538 GREENWOOD PLACE,FALSE,323000,10,538,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17976255211356 49.883259867273196, -97.18029186603927 49.88327698064124, -97.18029890088813 49.88318596023246, -97.17976957161692 49.88316884637198, -97.17976255211356 49.883259867273196)))",49.88322291,-97.18003072
12080998100,540 GREENWOOD PLACE,FALSE,361000,10,540,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.18029186602536 49.88327698064102, -97.17976255211356 49.883259867273196, -97.17975536392694 49.883353078145426, -97.18028466186313 49.88337019101159, -97.18029186602536 49.88327698064102)))",49.88331503,-97.18002361
12080997100,542 GREENWOOD PLACE,FALSE,397000,10,542,GREENWOOD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17975536394052 49.883353078154634, -97.17974516525541 49.88348532628032, -97.18028102322859 49.883417268934835, -97.18028466186313 49.88337019101159, -97.17975536394052 49.883353078154634)))",49.88340848,-97.1799744
12082425000,32 HOME STREET,FALSE,618000,30,32,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16886877797698 49.878185820198055, -97.16929429471384 49.87819903523197, -97.16930882219684 49.878002513964525, -97.16887012213381 49.878167619325865, -97.16886877797698 49.878185820198055)))",49.87812824,-97.16914531
12082426000,34 HOME STREET,FALSE,564000,30,34,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16886210392221 49.87827614077548, -97.16928761859977 49.8782893575966, -97.16929429471384 49.87819903523197, -97.16886877797698 49.878185820198055, -97.16886210392221 49.87827614077548)))",49.87823759,-97.1690782
12082382000,35 HOME STREET,FALSE,355000,30,35,HOME,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16856915248468 49.878448022479326, -97.1685818548137 49.878276127802685, -97.16816042272265 49.878434606852196, -97.16856915248468 49.878448022479326)))",49.87838625,-97.16843714
12082427000,36 HOME STREET,FALSE,590000,30,36,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16885543126313 49.87836646047393, -97.16928094103112 49.878379680836204, -97.16928761859977 49.8782893575966, -97.16886210392221 49.87827614077548, -97.16885543126313 49.87836646047393)))",49.87832791,-97.16907153
12082428000,38 HOME STREET,FALSE,593000,30,38,HOME,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.1688487571835 49.87845678014837, -97.16927426346705 49.87847000317484, -97.16928094103112 49.878379680836204, -97.16885543126313 49.87836646047393, -97.1688487571835 49.87845678014837)))",49.87841823,-97.16906485
12082383000,39 HOME STREET,FALSE,406000,30,39,HOME,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16816042272265 49.878434606852196, -97.16815731761297 49.87843577480468, -97.16815071362343 49.87852494328984, -97.16856247758378 49.87853834932166, -97.16856915248468 49.878448022479326, -97.16816042272265 49.878434606852196)))",49.87848646,-97.16835991
12082429000,40 HOME STREET,FALSE,343000,30,40,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16926758723062 49.87856032643241, -97.16927426346705 49.87847000317484, -97.1688487571835 49.87845678014837, -97.1688420830404 49.87854710071979, -97.16926758723062 49.87856032643241)))",49.87850855,-97.16905817
12082384000,41 HOME STREET,FALSE,350000,30,41,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16814401841039 49.87861534444822, -97.16855580268746 49.87862867526302, -97.16856247758378 49.87853834932166, -97.16815071362343 49.87852494328984, -97.16814401841039 49.87861534444822)))",49.87857683,-97.16835322
12082430000,42 HOME STREET,TRUE,342000,30,42,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16926090960763 49.878650648767035, -97.16926758723062 49.87856032643241, -97.1688420830404 49.87854710071979, -97.16883541029303 49.8786374204122, -97.16926090960763 49.878650648767035)))",49.87859887,-97.1690515
12082385000,45 HOME STREET,TRUE,431000,30,45,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1681373231678 49.878705745604584, -97.16854912772767 49.878719002101356, -97.16855580268746 49.87862867526302, -97.16814401841039 49.87861534444822, -97.1681373231678 49.878705745604584)))",49.87866719,-97.16834654
12082431000,46 HOME STREET,FALSE,554000,30,46,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1692542319212 49.878740971998596, -97.16926090960763 49.878650648767035, -97.16883541029303 49.8786374204122, -97.16882873612509 49.87872774008063, -97.1692542319212 49.878740971998596)))",49.8786892,-97.16904482
12082386000,49 HOME STREET,FALSE,529000,30,49,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16813062650454 49.87879614673696, -97.16854245273846 49.878809328937656, -97.16854912772767 49.878719002101356, -97.1681373231678 49.878705745604584, -97.16813062650454 49.87879614673696)))",49.87875756,-97.16833985
12082432000,50 HOME STREET,FALSE,479000,30,50,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16882873612509 49.87872774008063, -97.16882206192771 49.878818059747054, -97.1692475542393 49.8788312943292, -97.1692542319212 49.878740971998596, -97.16882873612509 49.87872774008063)))",49.87877952,-97.16903815
12082387000,53 HOME STREET,TRUE,371000,30,53,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16812393120284 49.878886547889294, -97.1685357777198 49.878899655771974, -97.16854245273846 49.878809328937656, -97.16813062650454 49.87879614673696, -97.16812393120284 49.878886547889294)))",49.87884792,-97.16833317
12082433000,54 HOME STREET,TRUE,532000,30,54,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1688153876669 49.878908380310435, -97.16924087788512 49.878921617578754, -97.1692475542393 49.8788312943292, -97.16882206192771 49.878818059747054, -97.1688153876669 49.878908380310435)))",49.87886984,-97.16903147
12082388000,57 HOME STREET,FALSE,334000,30,57,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1681172358716 49.878976949039625, -97.16852910406284 49.87898998262625, -97.1685357777198 49.878899655771974, -97.16812393120284 49.878886547889294, -97.1681172358716 49.878976949039625)))",49.87893828,-97.16832648
12082434000,58 HOME STREET,FALSE,367000,30,58,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16880871480177 49.87899869999482, -97.16923420014433 49.87901193990534, -97.16924087788512 49.878921617578754, -97.1688153876669 49.878908380310435, -97.16880871480177 49.87899869999482)))",49.87896016,-97.1690248
12082400000,61 HOME STREET,FALSE,455000,30,61,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16811054051082 49.879067350187945, -97.16852242898528 49.87908030945654, -97.16852910406284 49.87898998262625, -97.1681172358716 49.878976949039625, -97.16811054051082 49.879067350187945)))",49.87902865,-97.1683198
12082435000,62 HOME STREET,FALSE,370000,30,62,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16880204051608 49.87908901965523, -97.1692275223401 49.879102263128885, -97.16923420014433 49.87901193990534, -97.16880871480177 49.87899869999482, -97.16880204051608 49.87908901965523)))",49.87905048,-97.16901812
12082401000,63 HOME STREET,FALSE,539000,30,63,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1681038451205 49.87915775133427, -97.16851575391232 49.87917063538586, -97.16852242898528 49.87908030945654, -97.16811054051082 49.879067350187945, -97.1681038451205 49.87915775133427)))",49.87911901,-97.16831311
12082436000,64 HOME STREET,FALSE,422000,30,64,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16879536616695 49.87917934021258, -97.16922084593156 49.87919258547344, -97.1692275223401 49.879102263128885, -97.16880204051608 49.87908901965523, -97.16879536616695 49.87917934021258)))",49.8791408,-97.16901144
12082402000,65 HOME STREET,FALSE,406000,30,65,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16851575391232 49.87917063538586, -97.1681038451205 49.87915775133427, -97.16809714970061 49.87924815247856, -97.16850907877587 49.87926096221215, -97.16851575391232 49.87917063538586)))",49.87920937,-97.16830643
12082437000,66 HOME STREET,FALSE,619000,30,66,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16922084593156 49.87919258547344, -97.16879536616695 49.87917934021258, -97.16878869321354 49.87926965989094, -97.16921416806842 49.87928290869298, -97.16922084593156 49.87919258547344)))",49.87923112,-97.16900477
12082483000,77 HOME STREET,FALSE,590000,30,77,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16848756970062 49.879551429428375, -97.1684957005881 49.87944165229855, -97.16808368349535 49.87942881055061, -97.16807555008172 49.87953859301307, -97.16848756970062 49.879551429428375)))",49.87949012,-97.16828562
12082461000,78 HOME STREET,FALSE,307000,30,78,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16876719121103 49.87956005800119, -97.1691926751565 49.879573317807576, -97.1692008014276 49.879463583739074, -97.16877531606555 49.87945035002108, -97.16876719121103 49.87956005800119)))",49.87951183,-97.168984
12082484000,79 HOME STREET,FALSE,388000,30,79,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1680688552896 49.87962893749218, -97.168480878661 49.879641768589885, -97.16848756970062 49.879551429428375, -97.16807555008172 49.87953859301307, -97.1680688552896 49.87962893749218)))",49.87959018,-97.16827821
12082462000,80 HOME STREET,FALSE,507000,30,80,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16918598814514 49.87966362198657, -97.1691926751565 49.879573317807576, -97.16876719121103 49.87956005800119, -97.16876050419121 49.879650341470764, -97.16918598814514 49.87966362198657)))",49.87961184,-97.1689766
12082485000,83 HOME STREET,FALSE,569000,30,83,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1680621618251 49.8797192828902, -97.16847418755785 49.87973210864834, -97.168480878661 49.879641768589885, -97.1680688552896 49.87962893749218, -97.1680621618251 49.8797192828902)))",49.87968052,-97.16827152
12082486000,87 HOME STREET,TRUE,388000,30,87,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16847418755785 49.87973210864834, -97.1680621618251 49.8797192828902, -97.16804699413379 49.879809363924664, -97.16846749642521 49.87982244870479, -97.16847418755785 49.87973210864834)))",49.87977095,-97.16826269
12082463000,88 HOME STREET,FALSE,348000,30,88,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16917929967916 49.87975392704056, -97.16918598814514 49.87966362198657, -97.16876050419121 49.879650341470764, -97.16875381714192 49.87974062493832, -97.16917929967916 49.87975392704056)))",49.87970213,-97.16896991
12082487000,91 HOME STREET,TRUE,346000,30,91,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1680403006285 49.87989970841905, -97.16846080526304 49.87991278875924, -97.16846749642521 49.87982244870479, -97.16804699413379 49.879809363924664, -97.1680403006285 49.87989970841905)))",49.87986108,-97.1682539
12082464000,96 HOME STREET,FALSE,485000,30,96,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16917261260888 49.87984423121555, -97.16917929967916 49.87975392704056, -97.16875381714192 49.87974062493832, -97.16874713145432 49.87983090842585, -97.16917261260888 49.87984423121555)))",49.87979242,-97.16896322
12082465000,98 HOME STREET,FALSE,348000,30,98,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16916592547508 49.879934536287486, -97.16917261260888 49.87984423121555, -97.16874713145432 49.87983090842585, -97.1687404443461 49.8799211918894, -97.16916592547508 49.879934536287486)))",49.87988272,-97.16895654
12082488000,99 HOME STREET,FALSE,331000,30,99,HOME,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16803360570253 49.879990052889426, -97.16845411410539 49.880003127912715, -97.16846080526304 49.87991278875924, -97.1680403006285 49.87989970841905, -97.16803360570253 49.879990052889426)))",49.87995142,-97.1682472
