roll_number,full_address,has_garden,total_assessed_value,street_number,street_name,property_use_code,geometry,centroid_lat,centroid_lon
12090178000.0,24 FAWCETT AVENUE,False,178000.0,24.0,FAWCETT,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16201340297137 49.883927126839694, -97.16190108115225 49.88392388633486, -97.1618815533007 49.884197467695984, -97.16199407727201 49.884200701734564, -97.16201340297137 49.883927126839694)))",49.88406233645694,-97.1619475253557
12090145000.0,24 KNAPPEN AVENUE,True,403000.0,24.0,KNAPPEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16184533223354 49.88470637725426, -97.16182580332443 49.88497996665429, -97.16193389315869 49.88498305514609, -97.16195340988459 49.88470947723108, -97.16184533223354 49.88470637725426)))",49.8848447214524,-97.1618896090908
12081597000.0,24 LIPTON STREET,False,304000.0,24.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17480717885938 49.87780772810683, -97.17440711627991 49.87779557164616, -97.17440027492836 49.87788591228147, -97.17480032714273 49.87789806843706, -97.17480717885938 49.87780772810683)))",49.87784681992295,-97.17460372432102
12082355000.0,240 ARLINGTON STREET,False,257000.0,240.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16995536472456 49.88432142815401, -97.16961620872964 49.88431108262361, -97.16961017356506 49.88439320439935, -97.16994934710087 49.884403543025584, -97.16995536472456 49.88432142815401)))",49.88435731481567,-97.1697827709502
12083176000.0,240 CHESTNUT STREET,False,830000.0,240.0,CHESTNUT,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16455592490493 49.88562157909818, -97.16457438088433 49.88537217252434, -97.16446340803647 49.88540201206224, -97.16435243362868 49.88543185236911, -97.16433397786646 49.88568125891403, -97.16444495146999 49.88565141861059, -97.16455592490493 49.88562157909818)))",49.88552671556679,-97.16445417933072
12081336000.0,240 GARFIELD STREET S,True,464000.0,240.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17740419166874 49.88288907421208, -97.17779177539784 49.88290088799517, -97.17780012012713 49.88279141647866, -97.1774124918479 49.882779598294874, -97.17740419166874 49.88288907421208)))",49.88284024316392,-97.17760214394488
12081762000.0,240 LIPTON STREET,False,334000.0,240.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17434382156232 49.88391692163415, -97.17394408421123 49.883904402265216, -97.17393577743366 49.88401382877058, -97.17433552063974 49.884026364447074, -97.17434382156232 49.88391692163415)))",49.88396537959413,-97.17413980584598
12082095000.0,240 RUBY STREET,False,328000.0,240.0,RUBY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17283039671511 49.88390631928315, -97.17321909188571 49.88391790929442, -97.17322590723431 49.88382764117769, -97.1728371507214 49.883816035826875, -97.17283039671511 49.88390631928315)))",49.88386697504447,-97.17302813189308
12081388000.0,240 SHERBURN STREET,False,398000.0,240.0,SHERBURN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17621152151982 49.88379094888385, -97.1761992973514 49.883951746424586, -97.17659099946535 49.883901995924035, -97.17659854728065 49.88380265060813, -97.17621152151982 49.88379094888385)))",49.88386258462226,-97.1763847618848
12082867000.0,241 CANORA STREET,False,327000.0,241.0,CANORA,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16577352644173 49.885228617796834, -97.16616343137837 49.88515415753754, -97.1661713761785 49.88504733345469, -97.16578027812565 49.88513735421673, -97.16577352644173 49.885228617796834)))",49.88514078877877,-97.1659772629264
12082356000.0,242 ARLINGTON STREET,False,293000.0,242.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1699433280277 49.88448565877252, -97.16994934710087 49.884403543025584, -97.16961017356506 49.88439320439935, -97.16960413976757 49.88447532619541, -97.1699433280277 49.88448565877252)))",49.88443943331769,-97.16977674486266
12081763000.0,242 LIPTON STREET,False,432000.0,242.0,LIPTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.17433552063974 49.884026364447074, -97.17393577743366 49.88401382877058, -97.17392944012089 49.884097324763, -97.17432918764315 49.88410986058002, -97.17433552063974 49.884026364447074)))",49.88406184471537,-97.17413248145571
12082096000.0,242 RUBY STREET,False,453000.0,242.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17282364264514 49.88399660363638, -97.17321227647324 49.884008178308086, -97.17321909188571 49.88391790929442, -97.17283039671511 49.88390631928315, -97.17282364264514 49.88399660363638)))",49.883957251279405,-97.1730213471838
12082588000.0,243 ARLINGTON STREET,False,200000.0,243.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16934415425548 49.88443447854974, -97.1689185932983 49.88442131453491, -97.16891190856019 49.8845116312642, -97.16933747020653 49.88452479800919, -97.16934415425548 49.88443447854974)))",49.88447305563807,-97.16912803264016
12081357000.0,243 GARFIELD STREET S,True,344000.0,243.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17673894838553 49.8828495695174, -97.17673063458808 49.88295907261267, -97.17711760717256 49.88297089956274, -97.17712591424369 49.88286139625713, -97.17673894838553 49.8828495695174)))",49.882910234646154,-97.17692827608684
12081864000.0,243 LENORE STREET,True,286000.0,243.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17099063219209 49.88448453988902, -97.17097749072671 49.88466516365351, -97.17137459324438 49.88455823305661, -97.17137918956708 49.88449576328444, -97.17099063219209 49.88448453988902)))",49.88455479978323,-97.17114865199244
12081872000.0,243 RUBY STREET,False,278000.0,243.0,RUBY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17253885146567 49.884056735479625, -97.17254392081492 49.8839889782464, -97.17215517213045 49.88397702442827, -97.17215015894344 49.884044783387225, -97.17253885146567 49.884056735479625)))",49.88401687956959,-97.1723470258999
12082357000.0,244 ARLINGTON STREET,False,372000.0,244.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16960413976757 49.88447532619541, -97.16959810452057 49.88455744886679, -97.16993731035568 49.884567773640796, -97.1699433280277 49.88448565877252, -97.16960413976757 49.88447532619541)))",49.88452155212393,-97.16977071777902
12081337000.0,244 GARFIELD STREET S,False,434000.0,244.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1773958911311 49.88299854923085, -97.1777834314921 49.88301035864084, -97.17779177541175 49.8829008879954, -97.17740419166874 49.88288907421208, -97.1773958911311 49.88299854923085)))",49.882949716465816,-97.17759382160588
12082097000.0,244 RUBY STREET,True,228000.0,244.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17281688857942 49.88408688708862, -97.17320546103083 49.88409844731971, -97.17321227647324 49.884008178308086, -97.17282364264514 49.88399660363638, -97.17281688857942 49.88408688708862)))",49.884047527747306,-97.1730145627582
12082589000.0,245 ARLINGTON STREET,False,280000.0,245.0,ARLINGTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16933747020653 49.88452479800919, -97.16891190856019 49.8845116312642, -97.1689052224013 49.884601947969514, -97.16933078612809 49.88461511746661, -97.16933747020653 49.88452479800919)))",49.88456337375027,-97.16912134787398
12082868000.0,245 CANORA STREET,False,376000.0,245.0,CANORA,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16576677472769 49.885319881374905, -97.16615548796221 49.88526098074062, -97.16616343137837 49.88515415753754, -97.16577352644173 49.885228617796834, -97.16576677472769 49.885319881374905)))",49.88524003597026,-97.1659698997362
12081873000.0,245 RUBY STREET,False,344000.0,245.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17215015895735 49.88404478338745, -97.17214518140293 49.884112060703124, -97.17253381387707 49.884124068153675, -97.17253885147959 49.884056735479845, -97.17215015895735 49.88404478338745)))",49.88408441197238,-97.17234202895632
12082358000.0,246 ARLINGTON STREET,False,362000.0,246.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16959810452057 49.88455744886679, -97.16959066226885 49.88465873508648, -97.16992988789158 49.88466905304924, -97.16993731035568 49.884567773640796, -97.16959810452057 49.88455744886679)))",49.88461325307686,-97.1697639891596
12097644000.0,246 HOME STREET,False,107428.571429,246.0,HOME,CNCMP - CONDO COMPLEX,"MULTIPOLYGON (((-97.16885735853232 49.884101224664484, -97.1684318058131 49.88408806977103, -97.16842166990196 49.884224889506996, -97.1684149803044 49.88431520074071, -97.1688405362066 49.884328360234186, -97.16884722508108 49.88423804716928, -97.16885735853232 49.884101224664484)))",49.88420821403177,-97.16863617078025
12081764000.0,246 LIPTON STREET,False,365000.0,246.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17432918764315 49.88410986058002, -97.17392944013514 49.88409732475422, -97.17392180279654 49.88419793966262, -97.17432640335701 49.88414655962163, -97.17432918764315 49.88410986058002)))",49.88413942792466,-97.1740955083713
12082590000.0,247 ARLINGTON STREET,False,243000.0,247.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16933078612809 49.88461511746661, -97.1689052224013 49.884601947969514, -97.16889853617893 49.88469226557178, -97.16932410202018 49.884705436922026, -97.16933078612809 49.88461511746661)))",49.88465369204389,-97.16911466237951
12081358000.0,247 GARFIELD STREET S,True,371000.0,247.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17673063458774 49.88295907262167, -97.17672232415514 49.88306852624108, -97.17710930390763 49.88308035238299, -97.17711760718613 49.88297089957195, -97.17673063458774 49.88295907262167)))",49.88301971286199,-97.1769199671446
12081874000.0,247 RUBY STREET,True,384000.0,247.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1725338138635 49.884124068144466, -97.17214518138937 49.88411206069391, -97.17214016819746 49.88417981964208, -97.17252874448123 49.88419182536643, -97.1725338138635 49.884124068144466)))",49.88415194264542,-97.17233697704836
12082359000.0,248 ARLINGTON STREET,False,264000.0,248.0,ARLINGTON,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16959066225493 49.88465873508626, -97.1695832191668 49.8847600221993, -97.16992246457724 49.88477033335084, -97.16992988787766 49.88466905304902, -97.16959066225493 49.88465873508626)))",49.884714536337405,-97.1697565563696
12081477000.0,248 AUBREY STREET,False,269000.0,248.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17522762084972 49.88195435304078, -97.17561420006116 49.881966168929274, -97.17562107572192 49.88187587103199, -97.17562138911961 49.881871767045496, -97.17523478724567 49.88185994452412, -97.17523447656387 49.881864049452, -97.17522762084972 49.88195435304078)))",49.881913057886145,-97.17542449734316
12081338000.0,248 GARFIELD STREET S,False,363000.0,248.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17738800657902 49.88310254908905, -97.17777550342332 49.883114355057884, -97.17778343150601 49.88301035864105, -97.1773958911311 49.88299854923085, -97.17738800657902 49.88310254908905)))",49.88305645200764,-97.17758570757891
12082099000.0,248 RUBY STREET,False,204000.0,248.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17319363868076 49.884255030286475, -97.17319864559242 49.88418871543036, -97.1731067559762 49.884185984981, -97.17310696075586 49.88418324731329, -97.17281033929424 49.88417443287205, -97.17280517241257 49.884243499346184, -97.17319363868076 49.884255030286475)))",49.88421500638386,-97.17300056732915
12082591000.0,249 ARLINGTON STREET,False,408000.0,249.0,ARLINGTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16932410202018 49.884705436922026, -97.16889853617893 49.88469226557178, -97.16889184996108 49.88478258227306, -97.16931741649148 49.884795756353455, -97.16932410202018 49.884705436922026)))",49.88474401032865,-97.16910797722296
12082869000.0,249 CANORA STREET,False,447000.0,249.0,CANORA,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.16576499324317 49.88534396251108, -97.1661364921216 49.88543943984611, -97.16613861133787 49.885434362842034, -97.16614042959431 49.88542917044456, -97.16614194064968 49.88542388047673, -97.16614311333022 49.88541864544498, -97.16614398513565 49.88541335198748, -97.16614455322045 49.8854080173819, -97.16615548796221 49.88526098074062, -97.16576677472769 49.885319881374905, -97.16576499324317 49.88534396251108)))",49.88534369975974,-97.16600586679056
12081875000.0,249 RUBY STREET,False,376000.0,249.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17252874449512 49.88419182536664, -97.17214016821139 49.8841798196423, -97.17213517278248 49.88424733822629, -97.17252369097744 49.884259370321836, -97.17252874449512 49.88419182536664)))",49.88421958799501,-97.17233195765148
12082412000.0,25 ARLINGTON STREET,True,290000.0,25.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16938555839043 49.878111460152304, -97.16937888972457 49.878201774544706, -97.16980439301604 49.878214983893365, -97.16981106798256 49.87812466598174, -97.16938555839043 49.878111460152304)))",49.87816322108159,-97.1695949787414
12081508000.0,25 AUBREY STREET,False,283000.0,25.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17527029733066 49.877700290638664, -97.1752771283638 49.87760995332048, -97.17489101496801 49.87759815157101, -97.17488416374157 49.877688488551904, -97.17527029733066 49.877700290638664)))",49.87764922141076,-97.17508065097176
12082129000.0,25 EVANSON STREET,True,371000.0,25.0,EVANSON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17080764054701 49.877924368011335, -97.1704812484141 49.87791435905841, -97.17047586079373 49.87798787781346, -97.17080226499489 49.877997886960664, -97.17080764054701 49.877924368011335)))",49.87795612318526,-97.17064175360598
12090124000.0,25 KNAPPEN AVENUE,True,293000.0,25.0,KNAPPEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1619211016529 49.88516372225232, -97.16190151891686 49.885438220186856, -97.16200961335704 49.885441397726744, -97.1620291919741 49.88516680886191, -97.1619211016529 49.88516372225232)))",49.88530253958295,-97.1619653592888
12081798000.0,25 LENORE STREET,True,333000.0,25.0,LENORE,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17143120193107 49.878445217091496, -97.17182333126227 49.87845732851725, -97.17182997238059 49.87836699738283, -97.17143779658208 49.8783548825445, -97.17143120193107 49.878445217091496)))",49.878406105467214,-97.17163057489088
12081724000.0,25 LIPTON STREET,False,347000.0,25.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.173738106297 49.87793951108014, -97.17414058337738 49.87795185984239, -97.17414680537435 49.877869728019995, -97.17374430140674 49.877857373572404, -97.173738106297 49.87793951108014)))",49.8779046176045,-97.17394244716874
12090241000.0,25 PURCELL AVENUE,True,368000.0,25.0,PURCELL,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16210667456163 49.88309077895752, -97.16212656353035 49.882817135764355, -97.16198005265854 49.88281285625071, -97.16196073915064 49.88308654001243, -97.16210667456163 49.88309077895752)))",49.88295173769989,-97.16204351286488
12082330000.0,250 EVANSON STREET,False,554000.0,250.0,EVANSON,CMMRH - COMMERCIAL ROW HOUSE,"MULTIPOLYGON (((-97.17060323986546 49.884204092306305, -97.17071627463514 49.884207512407805, -97.17082930945774 49.88421093150026, -97.1709423456566 49.88421435140359, -97.17096226232293 49.88394061837209, -97.17084926025377 49.88393719632522, -97.17073625956087 49.88393377508927, -97.17062325752958 49.883930352822404, -97.17060323986546 49.884204092306305)))",49.88407236052184,-97.17078277486593
12081339000.0,250 GARFIELD STREET S,False,345000.0,250.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17738022794063 49.88320515168964, -97.17776768346486 49.88321695029374, -97.17777550342332 49.883114355057884, -97.17738800657902 49.88310254908905, -97.17738022794063 49.88320515168964)))",49.88315975055221,-97.17757785350476
12082100000.0,250 RUBY STREET,False,207000.0,250.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17280517241257 49.884243499346184, -97.17279790520992 49.884340639199145, -97.17319094198429 49.884290746702696, -97.17319363868076 49.884255030286475, -97.17280517241257 49.884243499346184)))",49.884283956387875,-97.17296680438106
12082592000.0,251 ARLINGTON STREET,False,513000.0,251.0,ARLINGTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16931741649148 49.884795756353455, -97.16889184996108 49.88478258227306, -97.16888516371375 49.884872898972354, -97.16931073232462 49.884886075804864, -97.16931741649148 49.884795756353455)))",49.884834328423835,-97.16910129167267
12081558000.0,251 AUBREY STREET,False,222000.0,251.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17456038578838 49.88195676606557, -97.17455526492903 49.88202430226874, -97.17494112395237 49.88203610546132, -97.17494625154742 49.88196856945765, -97.17456038578838 49.88195676606557)))",49.88199643571518,-97.17475075656486
12081359000.0,251 GARFIELD STREET S,True,380000.0,251.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17672232414122 49.883068526240855, -97.17671442844095 49.88317252855488, -97.17710141404395 49.88318435482021, -97.17710930390763 49.88308035238299, -97.17672232414122 49.883068526240855)))",49.88312644062984,-97.17691186760644
12082360000.0,252 ARLINGTON STREET,False,375000.0,252.0,ARLINGTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16957557577743 49.884864035574594, -97.16991484208798 49.884874331621596, -97.16992246459117 49.884770333351064, -97.1695832191668 49.8847600221993, -97.16957557577743 49.884864035574594)))",49.88481718106114,-97.16974902110007
12082600100.0,252 HOME STREET,False,1367000.0,252.0,HOME,RESAP - APARTMENTS,"MULTIPOLYGON (((-97.16882208915371 49.884577430424955, -97.16883384730262 49.88441867329707, -97.1688405362066 49.884328360234186, -97.1684149803044 49.88431520074071, -97.16840829067736 49.8844055119724, -97.16839652975885 49.884564267221016, -97.16882208915371 49.884577430424955)))",49.88444631486528,-97.16861853448664
12082593000.0,253 ARLINGTON STREET,False,392000.0,253.0,ARLINGTON,RESDU - DUPLEX,"MULTIPOLYGON (((-97.16931073232462 49.884886075804864, -97.16888516371375 49.884872898972354, -97.16887654330328 49.8849893610036, -97.1693021131876 49.885002541489975, -97.16931073232462 49.884886075804864)))",49.88493771938683,-97.16909363922782
12081559000.0,253 AUBREY STREET,False,263000.0,253.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17494112395237 49.88203610546132, -97.17455526492903 49.88202430226874, -97.17454841901373 49.882114606874744, -97.1749342689817 49.88212641084361, -97.17494112395237 49.88203610546132)))",49.88207535619849,-97.17474476960666
12081360000.0,253 GARFIELD STREET S,True,325000.0,253.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17670757062126 49.883262843861495, -97.17709456250873 49.883274670245115, -97.17710141404395 49.88318435482021, -97.17671442844095 49.88317252855488, -97.17670757062126 49.883262843861495)))",49.883223599491735,-97.17690449386818
12081876000.0,253 RUBY STREET,False,329000.0,253.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17252369097744 49.884259370321836, -97.17213517278248 49.88424733822629, -97.17212850626318 49.884337443121275, -97.17212193068718 49.88442631893199, -97.17251492417023 49.88437654137766, -97.1725169476051 49.8843495019086, -97.17252369097744 49.884259370321836)))",49.88432804501609,-97.17231033633946
12081340000.0,254 GARFIELD STREET S,False,411000.0,254.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17737244391836 49.8833078111959, -97.17775985867142 49.8833196085695, -97.17776768346486 49.88321695029374, -97.1773802279267 49.883205151689424, -97.17737244391836 49.8833078111959)))",49.883262379536696,-97.17757005356734
12081560000.0,255 AUBREY STREET,False,333000.0,255.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.1749342689817 49.88212641084361, -97.17454841901373 49.882114606874744, -97.17454157164322 49.882204912355775, -97.17492741398095 49.88221671622389, -97.1749342689817 49.88212641084361)))",49.88216566142732,-97.17473791846332
12081361000.0,255 GARFIELD STREET S,True,355000.0,255.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17670757062126 49.883262843861495, -97.17670071419663 49.88335315828898, -97.17708770958602 49.88336498474713, -97.17709456250873 49.883274670245115, -97.17670757062126 49.883262843861495)))",49.88331391435339,-97.17689763921142
12081341000.0,256 GARFIELD STREET S,True,390000.0,256.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17736061691255 49.883463796708845, -97.17774796827948 49.88347558697598, -97.17775985868569 49.883319608560726, -97.1773724439326 49.88330781118712, -97.17736061691255 49.883463796708845)))",49.88339169868555,-97.1775602210464
12081362000.0,257 GARFIELD STREET S,True,285000.0,257.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17670071419663 49.88335315828898, -97.17669385631675 49.88344347359152, -97.17708085799063 49.88345530016798, -97.17708770958602 49.88336498474713, -97.17670071419663 49.88335315828898)))",49.88340422932021,-97.17689078448696
12082361000.0,258 ARLINGTON STREET,False,370000.0,258.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16991484208798 49.884874331621596, -97.16957557577743 49.884864035574594, -97.1695626713244 49.88503964331615, -97.16990956588982 49.88494632496377, -97.16991484208798 49.884874331621596)))",49.88493397962837,-97.169716735969
12081342000.0,258 GARFIELD STREET S,False,314000.0,258.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17735377011643 49.883554108619634, -97.17774108477431 49.88356589473114, -97.17774796827948 49.88347558697598, -97.17736061691255 49.883463796708845, -97.17735377011643 49.883554108619634)))",49.8835148460082,-97.1775508589918
12081561000.0,259 AUBREY STREET,False,322000.0,259.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17492741398095 49.88221671622389, -97.17454157164322 49.882204912355775, -97.1745347256678 49.88229521695773, -97.17492055752496 49.882307022479175, -97.17492741398095 49.88221671622389)))",49.8822559668241,-97.17473106792072
12081363000.0,259 GARFIELD STREET S,True,401000.0,259.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17707400639902 49.88354561468781, -97.17708085799063 49.88345530016798, -97.17669385631675 49.88344347359152, -97.17668699840677 49.883533788892024, -97.17707400639902 49.88354561468781)))",49.883494544445675,-97.17688392942216
12082144000.0,26 ARLINGTON STREET,False,258000.0,26.0,ARLINGTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17039210196695 49.878203891533985, -97.17006566001025 49.878193881594825, -97.17005836829404 49.87829313618857, -97.17038482707159 49.878303145592035, -97.17039210196695 49.878203891533985)))",49.87824851414277,-97.17022523901704
12081440000.0,26 AUBREY STREET,True,325000.0,26.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17590939304533 49.87808199873956, -97.17552257400891 49.8780701655213, -97.17551573917214 49.878160502785825, -97.17590254223424 49.87817233577208, -97.17590939304533 49.87808199873956)))",49.87812125039697,-97.17571256223005
12082171000.0,26 EVANSON STREET,False,321000.0,26.0,EVANSON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17139615624333 49.87799466608279, -97.17105803349156 49.87798417714485, -97.17105182837687 49.8780690607286, -97.17138996030987 49.87807954263065, -97.17139615624333 49.87799466608279)))",49.87803186175243,-97.1712239921675
12090144000.0,26 KNAPPEN AVENUE,False,272000.0,26.0,KNAPPEN,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.16195340988459 49.88470947723108, -97.16193389315869 49.88498305514609, -97.16204219581097 49.88498614871046, -97.16206169892709 49.88471258315735, -97.16195340988459 49.88470947723108)))",49.884847818723216,-97.16199779883485
12081598000.0,26 LIPTON STREET,False,307000.0,26.0,LIPTON,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17480032712882 49.87789806843684, -97.17440027491445 49.87788591228125, -97.17439343353286 49.877976252914515, -97.17479347538209 49.87798840876505, -97.17480032712882 49.87789806843684)))",49.87793716040448,-97.17459687775798
12082028000.0,26 RUBY STREET,False,329000.0,26.0,RUBY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17324824040618 49.87832078652146, -97.17364051015936 49.878332959675866, -97.17364731710835 49.878242717416114, -97.1732549916923 49.8782305263135, -97.17324824040618 49.87832078652146)))",49.878281746209275,-97.17344775906192
12081343000.0,260 GARFIELD STREET S,True,346000.0,260.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17734692329023 49.88364442052841, -97.17773420120508 49.88365620338321, -97.17774108477431 49.88356589473114, -97.17735377011643 49.883554108619634, -97.17734692329023 49.88364442052841)))",49.88360515607526,-97.17754399413847
12081364000.0,261 GARFIELD STREET S,False,381000.0,261.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17706715474348 49.88363593010458, -97.17707400639902 49.88354561468781, -97.17668699840677 49.883533788892024, -97.17668014189181 49.8836241033134, -97.17706715474348 49.88363593010458)))",49.88358485935442,-97.17687707565472
12081344000.0,262 GARFIELD STREET S,False,315000.0,262.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17734692329023 49.88364442052841, -97.17733663084202 49.88378016238701, -97.17772854787097 49.88373036555563, -97.17773420120508 49.88365620338321, -97.17734692329023 49.88364442052841)))",49.88370371646439,-97.17751752586736
12081562000.0,263 AUBREY STREET,False,356000.0,263.0,AUBREY,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17492055752496 49.882307022479175, -97.1745347256678 49.88229521695773, -97.17452787827108 49.88238552153574, -97.17491370246401 49.88239732785537, -97.17492055752496 49.882307022479175)))",49.882346272070265,-97.17472421636002
12081365000.0,263 GARFIELD STREET S,True,415000.0,263.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17706030309172 49.883726244620355, -97.17706715474348 49.88363593010458, -97.17668014189181 49.8836241033134, -97.17667328392162 49.88371441860985, -97.17706030309172 49.883726244620355)))",49.88367517427289,-97.17687022055604
12082618500.0,264 HOME STREET,False,339000.0,264.0,HOME,RESSS - SIDE BY SIDE,"MULTIPOLYGON (((-97.1683835986781 49.884738816040105, -97.16880916075364 49.884751983824046, -97.16881418656888 49.88468414003021, -97.16882208915403 49.884577430415966, -97.16839652975918 49.884564267212035, -97.16838862503971 49.884670973169996, -97.1683835986781 49.884738816040105)))",49.88465812451843,-97.16860284581183
12081563000.0,265 AUBREY STREET,False,292000.0,265.0,AUBREY,RESMC - MULTIFAMILY CONVERSION,"MULTIPOLYGON (((-97.17491370246401 49.88239732785537, -97.17452787827108 49.88238552153574, -97.17452268985983 49.882453961171436, -97.17490850617006 49.88246576725571, -97.17491370246401 49.88239732785537)))",49.88242564433813,-97.17471819420282
12081366000.0,265 GARFIELD STREET S,False,362000.0,265.0,GARFIELD,RESSD - DETACHED SINGLE DWELLING,"MULTIPOLYGON (((-97.17667328392162 49.88371441860985, -97.17665970455282 49.88389326943617, -97.17705140576011 49.883843517368604, -97.17706030309172 49.883726244620355, -97.17667328392162 49.88371441860985)))",49.88379501997942,-97.17684768000284
